prize,category,year,status,title,author
Locus,Science Fiction Novel,2019,Nominee,Emergence,C. J. Cherryh
Locus,Science Fiction Novel,2019,Nominee,The Overstory,Richard Powers
Locus,Science Fiction Novel,2019,Nominee,Elysium Fire,Alastair Reynolds
Locus,Science Fiction Novel,2019,Nominee,Red Moon,Kim Stanley Robinson
Locus,Science Fiction Novel,2019,Nominee,The Calculating Stars,Mary Robinette Kowal
Locus,Science Fiction Novel,2019,Nominee,Revenant Gun,Yoon Ha Lee
Locus,Science Fiction Novel,2019,Nominee,Record of a Spaceborn Few,Becky Chambers
Locus,Science Fiction Novel,2019,Nominee,Space Opera,Catherynne M. Valente
Locus,Science Fiction Novel,2019,Nominee,Blackfish City,Sam J. Miller
Locus,Science Fiction Novel,2019,Nominee,The Sky Is Yours,Chandler Klang Smith
Locus,Science Fiction Novel,2019,Nominee,Pride and Prometheus,John Kessel
Locus,Science Fiction Novel,2019,Nominee,Embers of War,Gareth L. Powell
Locus,Science Fiction Novel,2019,Nominee,If Tomorrow Comes,Nancy Kress
Locus,Science Fiction Novel,2019,Nominee,Shelter,Dave Hutchinson
Locus,Science Fiction Novel,2019,Nominee,The Accidental War,Walter Jon Williams
Locus,Science Fiction Novel,2019,Nominee,The Wild Dead,Carrie Vaughn
Locus,Science Fiction Novel,2019,Nominee,Irontown Blues,John Varley
Locus,Science Fiction Novel,2019,Nominee,By the Pricking of Her Thumb,Adam Roberts
Locus,Science Fiction Novel,2019,Nominee,Chercher La Femme,L. Timmel Duchamp
Locus,Science Fiction Novel,2019,Nominee,The Dreaming Stars,Tim Pratt
Locus,Science Fiction Novel,2019,Nominee,Unholy Land,Lavie Tidhar
Locus,Science Fiction Novel,2019,Nominee,Europe at Dawn,Dave Hutchinson
Locus,Science Fiction Novel,2019,Nominee,An American Story,Christopher Priest
Locus,Science Fiction Novel,2019,Nominee,Theory of Bastards,Audrey Schulman
Locus,Science Fiction Novel,2018,Nominee,Luna: Wolf Moon,Ian McDonald
Locus,Science Fiction Novel,2018,Nominee,The Collapsing Empire,John Scalzi
Locus,Science Fiction Novel,2018,Nominee,Seven Surrenders,Ada Palmer
Locus,Science Fiction Novel,2018,Nominee,The Massacre of Mankind,Stephen Baxter
Locus,Science Fiction Novel,2018,Nominee,New York 2140,Kim Stanley Robinson
Locus,Science Fiction Novel,2018,Nominee,Walkaway,Cory Doctorow
Locus,Science Fiction Novel,2018,Nominee,Borne,Jeff VanderMeer
Locus,Science Fiction Novel,2018,Nominee,The Moon and the Other,John Kessel
Locus,Science Fiction Novel,2018,Nominee,Provenance,Ann Leckie
Locus,Science Fiction Novel,2018,Nominee,Empire Games,Charles Stross
Locus,Science Fiction Novel,2018,Nominee,Emergence,Ken MacLeod
Locus,Science Fiction Novel,2018,Nominee,Persepolis Rising,Daniel Abraham
Locus,Science Fiction Novel,2018,Nominee,Persepolis Rising,James S. A. Corey
Locus,Science Fiction Novel,2018,Nominee,Persepolis Rising,Ty Franck
Locus,Science Fiction Novel,2018,Nominee,The Rift,Nina Allan
Locus,Science Fiction Novel,2018,Nominee,Six Wakes,Mur Lafferty
Locus,Science Fiction Novel,2018,Nominee,The Stars are Legion,Kameron Hurley
Locus,Science Fiction Novel,2018,Nominee,Raven Stratagem,Yoon Ha Lee
Locus,Science Fiction Novel,2018,Nominee,Shattered Minds,L. R. Lam
Locus,Science Fiction Novel,2018,Nominee,Tomorrow's Kin,Nancy Kress
Locus,Science Fiction Novel,2018,Nominee,The Last Good Man,Linda Nagata
Locus,Science Fiction Novel,2018,Nominee,The Real-Town Murders,Adam Roberts
Locus,Science Fiction Novel,2018,Nominee,Null States,Malka Older
Locus,Science Fiction Novel,2018,Nominee,Win,Vera Nazarian
Locus,Science Fiction Novel,2018,Nominee,Austral,Paul J. McAuley
Locus,Science Fiction Novel,2018,Nominee,The Wrong Stars,Tim Pratt
Locus,Science Fiction Novel,2018,Nominee,Sourdough,Robin Sloan
Locus,Science Fiction Novel,2018,Nominee,Gnomon,Nick Harkaway
Locus,Science Fiction Novel,2018,Nominee,Bannerless,Carrie Vaughn
Locus,Science Fiction Novel,2018,Nominee,The Berlin Project,Gregory Benford
Locus,Science Fiction Novel,2017,Nominee,Babylon's Ashes,Daniel Abraham
Locus,Science Fiction Novel,2017,Nominee,Babylon's Ashes,James S. A. Corey
Locus,Science Fiction Novel,2017,Nominee,Babylon's Ashes,Ty Franck
Locus,Science Fiction Novel,2017,Nominee,Underground Airlines,Ben H. Winters
Locus,Science Fiction Novel,2017,Nominee,Visitor,C. J. Cherryh
Locus,Science Fiction Novel,2017,Nominee,The Underground Railroad,Colson Whitehead
Locus,Science Fiction Novel,2017,Nominee,Too Like the Lightning,Ada Palmer
Locus,Science Fiction Novel,2017,Nominee,Europe in Winter,Dave Hutchinson
Locus,Science Fiction Novel,2017,Nominee,Dissidence,Ken MacLeod
Locus,Science Fiction Novel,2017,Nominee,A Closed and Common Orbit,Becky Chambers
Locus,Science Fiction Novel,2017,Nominee,Central Station,Lavie Tidhar
Locus,Science Fiction Novel,2017,Nominee,The Medusa Chronicles,Stephen Baxter
Locus,Science Fiction Novel,2017,Nominee,The Medusa Chronicles,Alastair Reynolds
Locus,Science Fiction Novel,2017,Nominee,Company Town,Madeline Ashby
Locus,Science Fiction Novel,2017,Nominee,The Core of the Sun,Johanna Sinisalo
Locus,Science Fiction Novel,2017,Nominee,Ninefox Gambit,Yoon Ha Lee
Locus,Science Fiction Novel,2017,Nominee,Rosewater,Tade Thompson
Locus,Science Fiction Novel,2017,Nominee,Occupy Me,Tricia Sullivan
Locus,Science Fiction Novel,2017,Nominee,Into Everywhere,Paul J. McAuley
Locus,Science Fiction Novel,2017,Nominee,Icon,Genevieve Valentine
Locus,Science Fiction Novel,2017,Nominee,False Hearts,L. R. Lam
Locus,Science Fiction Novel,2017,Nominee,Impersonations,Walter Jon Williams
Locus,Science Fiction Novel,2017,Nominee,Faller,Will McIntosh
Locus,Science Fiction Novel,2017,Nominee,Alien Morning,Rick Wilber
Locus,Science Fiction Novel,2017,Nominee,Take Back the Sky,Greg Bear
Locus,Science Fiction Novel,2017,Nominee,Last Year,Robert Charles Wilson
Locus,Science Fiction Novel,2017,Nominee,After Atlas,Emma Newman
Locus,Science Fiction Novel,2016,Nominee,The Dark Forest,Liu Cixin
Locus,Science Fiction Novel,2016,Nominee,Ancillary Mercy,Ann Leckie
Locus,Science Fiction Novel,2016,Nominee,Red Rising,Pierce Brown
